cluster index	parent mass	RTMean	ATTRIBUTE_treatment:GNPSGROUP:nan	ATTRIBUTE_treatment:GNPSGROUP:PET	ATTRIBUTE_treatment:GNPSGROUP:PS	ATTRIBUTE_treatment:GNPSGROUP:Untreated	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:nan	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:0.5	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:100.0	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:0.0	ATTRIBUTE_collection_dates:GNPSGROUP:nan	ATTRIBUTE_collection_dates:GNPSGROUP:110626.0	ATTRIBUTE_collection_dates:GNPSGROUP:180626.0	ATTRIBUTE_collection_dates:GNPSGROUP:210626.0	ATTRIBUTE_collection_dates:GNPSGROUP:160526.0	ATTRIBUTE_collection_dates:GNPSGROUP:190626.0	ATTRIBUTE_collection_dates:GNPSGROUP:120626.0	ATTRIBUTE_cell_type:GNPSGROUP:nan	ATTRIBUTE_cell_type:GNPSGROUP:A549	ATTRIBUTE_cell_type:GNPSGROUP:MDM	ATTRIBUTE_blood_donor:GNPSGROUP:nan	ATTRIBUTE_blood_donor:GNPSGROUP:A	ATTRIBUTE_blood_donor:GNPSGROUP:B	ATTRIBUTE_cell_type_treatment:GNPSGROUP:nan	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_PET	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_PS	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_Untreated	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_PET	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_PS	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_Untreated	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:nan	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PET_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PET_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PS_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PS_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_Untreated_0	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PET_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PET_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PS_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PS_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_Untreated_0	component	#Scan#	Compound_Name
2987	796.6114924477231	9.509524	0	2417365.0	2662121.283333333	2695631.6333333333	0	2635166.2666666666	2444320.0166666666	2695631.6333333333	0	3038410.08	2824990.0	2077330.5	3146170.98	2043359.1	3302885.5	0	2646910.1933333334	2494931.4866666663	0	1941707.16	2396916.32	0	2692057.1166666667	2522475.8666666667	2805485.0	2142672.8833333333	2801766.7	2585778.2666666666	0	2527147.966666667	2856966.266666667	2988996.1666666665	2055955.566666667	2805485.0	1930048.933333333	2355296.833333333	3094472.0	2509061.4	2585778.2666666666	-1		
2988	1168.9761710037435	9.528254	0	69746269.00833334	4554825.825	9276399.85	0	10194031.766666668	64107063.06666667	9276399.85	0	26573757.0	12492514.76	7179158.359999999	10320259.88	73509098.73333333	2861198.5	0	15415143.373333331	47736292.43333333	0	122550501.7	10338115.72	0	31240354.366666663	6257848.966666666	2079310.2	108252183.65	2851802.6833333336	16473489.5	0	19165042.566666663	43315666.16666666	3492623.333333333	9023074.6	2079310.2	14927881.333333334	201576485.96666667	3190579.833333333	2513025.533333333	16473489.5	57		
2989	686.4386655181085	9.516645	0	6336039.566666666	5214603.875	4758483.783333333	0	5140415.941666666	6410227.5	4758483.783333333	0	3679124.8	6965472.1	5647977.9	6138898.1	6111251.055555556	0.0	0	5430858.266666667	5713050.0	0	6667863.4	4332388.5	0	6326203.0	5214148.333333333	4073588.6666666665	6345876.133333333	5215059.416666667	5443378.899999999	0	6198078.833333333	6454327.166666667	4411833.5	6016463.166666667	4073588.6666666665	4916106.933333334	7775645.333333333	5035644.5	5394474.333333333	5443378.899999999	-1		
2990	1325.9013810095064	9.528404	0	89013691.66666667	97815018.83333331	95335002.66666669	0	86386134.0	100442576.5	95335002.66666669	0	100305440.0	100306126.4	96640154.8	94061156.0	83452983.55555555	106313304.0	0	99083907.06666666	88513062.4	0	72739969.2	98738062.0	0	99956794.0	98340468.66666669	98825010.0	78070589.33333333	97289569.0	91844995.33333331	0	94925171.33333331	104988416.66666669	93486462.0	103194475.33333331	98825010.0	61472916.66666666	94668262.0	95659986.0	98919152.0	91844995.33333331	67		
2991	251.04671493700008	9.528742	0	12559862.5	14470306.583333334	14322760.5	0	13207746.75	13822422.333333334	14322760.5	0	14586475.4	13674353.6	14997069.2	13168054.8	12636102.666666666	14443903.0	0	14419299.4	12933940.066666666	0	10735740.0	14898025.4	0	14547138.5	14352709.833333334	14296800.333333334	10572586.5	14587903.333333334	14348720.666666666	0	14218609.666666666	14875667.333333334	14844732.666666666	13860687.0	14296800.333333334	9038734.333333334	12106438.666666666	14728910.333333334	14446896.333333334	14348720.666666666	-1	2991.0	MassbankEU:SM881501 Diphenylphosphate|Diphenyl hydrogen phosphate
2992	607.3911551335588	9.528996	0	13430097.5	13861942.25	14377024.833333334	0	12959068.333333334	14332971.416666666	14377024.833333334	0	15623879.8	14701146.8	14660028.2	13869397.0	11601281.888888888	15082830.0	0	14995018.266666668	12589423.466666669	0	9474677.0	14424196.4	0	15677705.5	14383338.166666666	14853004.0	11182489.5	13340546.333333334	13901045.666666666	0	14855085.0	16500326.0	13959396.0	14807280.333333334	14853004.0	9319678.0	13045301.0	13702114.333333334	12978978.333333334	13901045.666666666	67	2992.0	OUABAIN
2993	152.06206280279872	9.528698	0	2983176.85	3280308.5083333333	3279603.6333333333	0	3122166.358333333	3141319.0	3279603.6333333333	0	3407572.3200000003	3154766.88	3359632.3600000003	3091266.48	2939237.7444444443	3320116.2	0	3307323.853333333	3015305.8866666663	0	2550399.4	3404251.78	0	3312991.9666666663	3340466.6666666665	3229702.0	2653361.7333333334	3220150.35	3329505.266666667	0	3227816.133333333	3398167.8	3590540.1	3090393.233333333	3229702.0	2346893.4	2959830.0666666664	3323415.8000000003	3116884.9	3329505.266666667	-1		
2994	659.233854524373	9.53169	0	708975.3166666668	434878.25	741159.8333333334	0	779517.0666666668	364336.5	741159.8333333334	0	0.0	827133.1599999999	1933099.6	874407.6	0.0	0.0	0	920077.5866666668	291469.2	0	0.0	0.0	0	689277.6333333333	869756.5	1482319.6666666667	728673.0	0.0	0.0	0	1378555.2666666666	0.0	1739513.0	0.0	1482319.6666666667	0.0	1457346.0	0.0	0.0	0.0	-1		
2995	667.7181537893512	9.530552	0	346912.60000000003	434548.25	1577601.75	0	434548.25	346912.60000000003	1577601.75	0	0.0	0.0	1960725.1	832590.24	541840.4444444445	0.0	0	653575.0333333333	602634.3466666666	0	0.0	975312.8	0	0.0	869096.5	1529682.1666666667	693825.2000000001	0.0	1625521.3333333333	0	0.0	0.0	1738193.0	0.0	1529682.1666666667	0.0	1387650.4	0.0	0.0	1625521.3333333333	67		
2996	683.488958876108	9.529826	0	13320775.416666666	15039424.166666666	15389810.0	0	13213930.5	15146269.083333334	15389810.0	0	15944691.6	15688177.8	14739143.8	13987833.4	12959004.333333334	14230983.0	0	15457337.733333332	13386745.933333334	0	11050392.6	15122011.8	0	15225116.166666666	15651935.333333334	15532585.666666666	11416434.666666666	14426913.0	15247034.333333334	0	14385139.333333334	16065093.0	14936936.333333334	16366934.333333334	15532585.666666666	9744522.0	13088347.333333334	13789124.333333334	15064701.666666666	15247034.333333334	67		
2997	1326.904575553827	9.528647	0	83310463.0	91833341.5	91404492.0	0	81314626.16666667	93829178.33333331	91404492.0	0	95523934.8	94274382.4	92038406.0	89726128.8	76956245.1111111	99732140.0	0	93945574.4	82731266.0	0	66250019.2	92217650.0	0	94896111.66666669	93468759.0	92998130.66666669	71724814.33333333	90197924.0	89810853.33333333	0	90022433.33333333	99769790.0	87688098.0	99249420.0	92998130.66666669	55900833.333333336	87548795.33333333	91647140.0	88748708.0	89810853.33333333	67		
2998	383.140549215225	9.530015	0	50190176.31666666	53661748.333333336	54830385.66666666	0	48628734.81666666	55223189.833333336	54830385.66666666	0	56840280.0	56369496.8	55172375.6	54617602.0	44935983.75555556	55782784.0	0	56127384.13333333	48886309.85333333	0	40215885.56	51825442.0	0	56624683.0	55314855.66666666	56757843.333333336	43755669.63333333	52008641.0	52902928.0	0	53545207.333333336	59704158.66666666	53350981.333333336	57278730.0	56757843.333333336	35482903.93333333	52028435.333333336	52135846.66666666	51881435.333333336	52902928.0	67		
2999	659.2689141459458	9.524048	0	964151.75	524416.0	2563533.6666666665	0	524416.0	964151.75	2563533.6666666665	0	0.0	0.0	3100940.8	1375320.2	1206967.7777777778	0.0	0	1033646.9333333332	1182620.7333333334	0	938644.0	1233898.0	0	0.0	1048832.0	3070570.6666666665	1928303.5	0.0	2056496.6666666667	0	0.0	0.0	2097664.0	0.0	3070570.6666666665	0.0	3856607.0	0.0	0.0	2056496.6666666667	-1		
3000	1347.874225135416	9.529529	0	16280719.25	17933693.833333332	19134420.0	0	16385190.75	17829222.333333332	19134420.0	0	19843085.2	19113815.0	17708854.6	16616429.0	15654555.777777778	18077556.0	0	18888584.933333334	16136713.533333331	0	13071616.0	18722095.6	0	18667739.5	18412119.83333333	20283206.0	13893699.0	17455267.833333332	17985634.0	0	17755609.666666668	19579869.33333333	17657393.0	19166846.666666668	20283206.0	12050230.333333334	15737167.666666666	18077530.0	16833005.666666668	17985634.0	283		
3001	551.3284806764784	9.529008	0	2501407.783333333	2538634.566666667	2772901.9833333334	0	2448260.1750000003	2591782.1750000003	2772901.9833333334	0	2898473.58	2486525.5	2632386.5	2807154.18	2172536.6444444447	3442391.5	0	2672461.86	2468732.813333333	0	1935721.74	2663322.52	0	2830604.45	2366589.25	2967921.9	2172211.1166666667	2710679.8833333333	2577882.066666667	0	2600662.833333333	3060546.0666666664	2687655.4	2045523.1	2967921.9	1709666.7333333334	2634755.5	2795055.7333333334	2626304.033333333	2577882.066666667	67		
3002	1348.8831739120874	9.529233	0	16500903.0	18121440.58333333	19862249.83333333	0	16311148.083333334	18311195.5	19862249.83333333	0	19453754.2	20050214.0	18747975.4	16878511.0	15627860.111111112	18338608.0	0	19417314.53333333	16225460.266666668	0	12678389.8	19119480.0	0	19429450.666666668	18826032.83333333	20575605.666666668	13572355.333333334	17416848.333333332	19148894.0	0	18048284.0	20810617.33333333	17539966.666666668	20112099.0	20575605.666666668	11788680.666666666	15356030.0	17867661.0	16966035.666666668	19148894.0	283		
3003	439.2032232286791	9.529808	0	30465203.83333333	32743181.0	31607991.666666668	0	29183330.166666668	34025054.666666664	31607991.666666668	0	35529738.0	33669999.2	32879216.8	33872470.4	25893715.111111112	35348010.0	0	34026318.0	29183586.53333333	0	23436262.0	30242027.2	0	33770076.0	34484586.0	33622266.0	27160331.666666668	31001776.0	29593717.33333333	0	30208271.33333333	37331880.66666666	33222808.666666668	35746363.333333336	33622266.0	20649753.33333333	33670910.0	32652487.33333333	29351064.666666668	29593717.33333333	67		
3004	233.0360765714674	9.529633	0	2036504.3583333332	2314448.658333333	2486339.533333333	0	2091905.8333333333	2259047.183333333	2486339.533333333	0	2628182.34	1458358.7	2541601.2800000003	2303371.98	2261887.3	2114916.2	0	2209380.7733333334	2265917.453333333	0	1957026.32	2537354.06	0	2170978.45	2153784.9833333334	2397377.0	1902030.2666666664	2475112.333333333	2575302.0666666664	0	2459462.9	1882494.0	1929217.1	2378352.8666666667	2397377.0	1680811.4	2123249.1333333333	2298131.933333333	2652092.7333333334	2575302.0666666664	-1		
3005	495.265924331604	9.530408	0	12294158.416666666	12426296.625	12340927.166666666	0	10876721.0	13843734.041666666	12340927.166666666	0	14248652.6	13123706.6	13047093.0	12918679.6	9902573.722222222	14877201.0	0	13473150.733333332	11239584.166666666	0	9078160.2	11721912.7	0	14189604.833333334	13003918.333333334	12978707.333333334	10398712.0	11848674.916666666	11703147.0	0	12045203.666666666	16334006.0	12315323.666666666	13692513.0	12978707.333333334	7449679.333333333	13347744.666666666	11696677.333333334	12000672.5	11703147.0	67		
3006	667.4652824049034	9.530025	0	6573265.666666667	7114691.916666667	7478241.083333333	0	6348381.666666667	7339575.916666667	7478241.083333333	0	7680833.5	6813123.9	7556632.6	7289627.1	6118641.555555556	7356078.0	0	7350196.666666667	6591465.833333333	0	5306997.0	7177773.4	0	7516695.083333333	7096240.916666667	7525111.333333333	5629836.25	7133142.916666667	7431370.833333333	0	6665546.333333333	8367843.833333333	6780188.833333333	7412293.0	7525111.333333333	4512450.666666667	6747221.833333333	7435340.833333333	6830945.0	7431370.833333333	67		
3007	1383.9513526372682	9.531997	0	3152874.9916666667	3334742.95	3924586.8166666655	0	2618520.15	3869097.7916666665	3924586.8166666655	0	3322018.26	3820049.24	3791109.46	2742182.26	3354972.955555556	2827383.5	0	3644392.32	3115536.76	0	2946299.46	3658128.56	0	3710819.366666666	3370929.966666667	4058462.9333333336	2594930.6166666667	3298555.9333333336	3790710.7	0	3681593.1666666665	3740045.5666666655	2448234.0	4293625.933333334	4058462.9333333336	2119949.333333333	3069911.9	2224304.1	4372807.766666667	3790710.7	-1		
3008	1384.9617508718677	9.532461	0	3807684.525	4843222.024999999	5099031.55	0	3977796.425	4673110.125	5099031.55	0	4941397.0	4706934.96	4618031.36	4287319.7	4226108.444444444	3601676.8	0	4755454.44	4204883.42	0	3793456.2	4533874.36	0	4374187.433333334	4898455.333333333	5231986.666666667	3241181.6166666667	4787988.716666667	4966076.433333334	0	4425585.7	4322789.166666667	4547458.5	5249452.166666667	5231986.666666667	2691860.066666667	3790503.1666666665	4246281.433333334	5329696.0	4966076.433333334	67		
3009	667.6820645399891	9.525011	0	2267914.833333333	1933137.9583333333	1016036.25	0	2653602.833333333	1547449.9583333333	1016036.25	0	0.0	2145451.3	4236146.8	2701783.7	1232438.0	0.0	0	2127199.3666666667	1640057.3666666667	0	999144.9	1219243.5	0	2284343.25	3033655.1666666665	0.0	2251486.4166666665	832620.75	2032072.5	0	4568686.5	0.0	3901834.8333333335	2165475.5	0.0	2143890.0	2359082.833333333	0.0	1665241.5	2032072.5	67		
3010	716.7242214851236	9.534665	0	279412.51666666666	615105.5833333334	403969.0833333333	0	515058.85	379459.25	403969.0833333333	0	670590.04	0.0	484762.9	565551.2	505945.6666666667	0.0	0	385117.64666666667	492084.4666666667	0	910702.2	0.0	0	558825.0333333333	0.0	807938.1666666666	0.0	1230211.1666666667	0.0	0	1117650.066666667	0.0	0.0	0.0	807938.1666666666	0.0	0.0	942585.3333333334	1517837.0	0.0	-1		
3011	1369.9466153550554	9.531102	0	1668476.6333333335	2361469.5083333333	2414590.0166666666	0	1760437.191666667	2269508.95	2414590.0166666666	0	2192515.56	2025903.52	2310366.2	1402526.34	2365710.855555556	1898938.0	0	2176261.76	2013531.16	0	1982227.14	2655840.0	0	2127357.566666667	2097188.3666666667	2432216.933333333	1209595.7	2625750.65	2396963.1	0	1621478.6	2633236.533333333	2294526.5666666664	1899850.1666666667	2432216.933333333	819487.6	1599703.8	2306256.0	2945245.3000000003	2396963.1	67		
3012	659.2363341674966	9.532686	0	607997.75	1653536.2083333333	666265.25	0	1537616.125	723917.8333333334	666265.25	0	1459194.6	0.0	2016469.3	1014133.1	965223.7777777778	0.0	0	1158554.6333333333	917178.6333333332	0	1737402.8	0.0	0	1215995.5	1014125.8333333334	1332530.5	0.0	2292946.583333333	0.0	0	2431991.0	0.0	2028251.6666666667	0.0	1332530.5	0.0	0.0	1690221.8333333333	2895671.333333333	0.0	-1		
3013	667.7148816211663	9.541393	0	591633.4583333334	1785516.1666666667	665138.2999999999	0	1040849.375	1336300.25	665138.2999999999	0	1419920.3	1078118.2	798165.96	0.0	1781733.6666666667	0.0	0	1098734.82	1069040.2	0	1558493.8	1648626.8	0	1183266.9166666667	898431.8333333334	1330276.6	0.0	2672600.5	0.0	0	2366533.833333333	0.0	1796863.6666666667	0.0	1330276.6	0.0	0.0	0.0	5345201.0	0.0	67		
3014	1370.9513171681615	9.534842	0	2956144.4916666667	3159269.141666667	3019026.983333333	0	2909037.375	3206376.2583333333	3019026.983333333	0	3365078.54	3462541.4	3027561.5	3039314.96	2690548.077777778	2811710.8	0	3285060.48	2814881.22	0	2317919.02	3087409.68	0	3426502.6333333333	3177410.8166666664	3217475.5	2485786.35	3141127.466666667	2820578.466666667	0	3461214.1333333333	3391791.1333333333	3035307.8	3319513.833333333	3217475.5	2008507.4	2963065.3000000003	3131120.1666666665	3151134.766666667	2820578.466666667	67		
3015	667.6773309162493	9.530978	0	448699.3333333333	686629.7083333334	0.0	0	448699.3333333333	686629.7083333334	0.0	0	1076878.4	0.0	0.0	0.0	915506.2777777778	0.0	0	358959.4666666667	549303.7666666667	0	0.0	1647911.3	0	897398.6666666666	0.0	0.0	0.0	1373259.4166666667	0.0	0	1794797.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2746518.833333333	0.0	67		
3016	716.7639671458096	9.532398	0	231391.9	283560.125	0.0	0	514952.025	0.0	0.0	0	555340.5599999999	0.0	680544.3	0.0	0.0	0.0	0	411961.62	0.0	0	0.0	0.0	0	462783.8	567120.25	0.0	0.0	0.0	0.0	0	925567.6	0.0	1134240.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1		
3017	726.3385053696045	9.539523	0	447131.7	618485.9333333333	365998.8	0	259113.18333333332	806504.4500000001	365998.8	0	621871.64	451244.44000000006	439198.56	0.0	824647.9111111112	0.0	0	504104.88	494788.7466666667	0	842429.0	641937.24	0	894263.4	0.0	731997.6	0.0	1236971.8666666667	0.0	0	1036452.7333333334	752074.0666666668	0.0	0.0	731997.6	0.0	0.0	0.0	2473943.7333333334	0.0	-1		
3018	668.7255383986067	9.530651	0	265860.51666666666	1041028.6083333334	0.0	0	685478.1583333333	621410.9666666667	0.0	0	638065.24	0.0	554303.3	452779.04	828547.9555555555	0.0	0	397456.18	648055.12	0	730116.76	761269.5599999999	0	531721.0333333333	461919.4166666667	0.0	0.0	1620137.8	0.0	0	1063442.066666667	0.0	923838.8333333334	0.0	0.0	0.0	0.0	754631.7333333334	2485643.8666666667	0.0	67		
3019	1385.971959108398	9.540061	0	2215170.1416666666	2411016.8833333333	2605216.0666666664	0	2068544.2416666665	2557642.783333333	2605216.0666666664	0	2432778.8600000003	2798742.24	2187647.74	2262257.06	2181003.2444444443	3109382.0	0	2473056.2800000003	2269979.7666666666	0	1905859.9200000004	2641822.32	0	2255517.533333333	2403752.266666667	3046741.8	2174822.75	2418281.5	2163690.333333333	0	2744707.9	1766327.1666666667	1613546.6666666667	3193957.866666667	3046741.8	1829786.6666666667	2519858.833333333	2086135.7333333332	2750427.2666666666	2163690.333333333	67		
3020	726.3032000050779	9.523694	0	591286.5499999999	336363.625	0.0	0	927650.175	0.0	0.0	0	0.0	0.0	1567579.66	658780.76	0.0	0.0	0	522526.5533333333	219593.58666666664	0	0.0	0.0	0	633589.1333333333	672727.25	0.0	548983.9666666667	0.0	0.0	0	1267178.2666666666	0.0	1345454.5	0.0	0.0	1097967.933333333	0.0	0.0	0.0	0.0	-1		
3021	659.2724073518299	9.539174	0	445239.0	1078832.3333333333	749503.5833333334	0	1099443.7083333333	424627.625	749503.5833333334	0	1068573.6	1019106.3	1570091.3	0.0	499669.0555555556	0.0	0	1219257.066666667	299801.43333333335	0	899404.3	0.0	0	890478.0	2157664.6666666665	0.0	0.0	0.0	1499007.1666666667	0	1780956.0	0.0	2616818.833333333	1698510.5	0.0	0.0	0.0	0.0	0.0	1499007.1666666667	-1		
3022	785.5383418183843	9.539856	0	1709553.225	2285301.875	1823510.5	0	2044809.6083333332	1950045.4916666665	1823510.5	0	1731003.64	2275102.64	2286993.92	1705513.16	1871524.6444444444	2042535.6	0	2097700.066666667	1827588.2133333331	0	1367475.5	2409775.98	0	2186908.65	2326781.5666666664	1461119.9	1232197.8	2243822.183333333	2185901.1	0	2133594.3000000003	2240223.0	2289986.433333333	2363576.7	1461119.9	1606827.433333333	857568.1666666666	2148830.266666667	2338814.1	2185901.1	-1		
3023	1190.9577892116793	9.546761	0	379360.25	0.0	0.0	0	0.0	379360.25	0.0	0	0.0	0.0	0.0	0.0	505813.6666666667	0.0	0	0.0	303488.2	0	910464.6	0.0	0	0.0	0.0	0.0	758720.5	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	1517441.0	0.0	0.0	0.0	283		
3024	1169.978856182913	9.557764	0	57999319.458333336	13633899.883333333	7081269.216666666	0	18618125.375	53015093.96666667	7081269.216666666	0	21136949.7	13619847.76	5374744.8	8092045.32	72580225.22222222	7746282.5	0	13377180.753333334	46761902.406666666	0	123286687.4	8906974.5	0	25643178.25	6946712.75	1706121.7666666666	90355460.66666669	20321087.016666666	12456416.666666666	0	14672682.666666666	36613673.833333336	7484215.333333333	6409210.166666667	1706121.7666666666	12800968.0	167909953.33333334	39514635.5	1127538.5333333334	12456416.666666666	67		
3025	1142.96003315337	9.554652	0	3741129.475	356501.75	520371.9666666666	0	621618.4083333333	3476012.8166666664	520371.9666666666	0	758231.5599999999	317120.88	0.0	624446.36	4866090.277777778	0.0	0	358450.8133333333	3127802.953333333	0	8439803.4	319159.1	0	896127.0333333332	0.0	0.0	6586131.916666667	713003.5	1040743.9333333332	0	528534.7999999999	1263719.2666666666	0.0	0.0	0.0	531931.8333333334	12640332.0	1426007.0	0.0	1040743.9333333332	135		
3026	716.7592152324174	9.525414	0	0.0	0.0	964554.45	0	0.0	0.0	964554.45	0	0.0	0.0	0.0	481892.9	375318.02222222224	0.0	0	0.0	385821.78	0	0.0	675572.4400000001	0	0.0	0.0	0.0	0.0	0.0	1929108.9	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1929108.9	-1		
3027	528.511458025874	9.589218	0	2061792.6666666667	346842.125	0.0	0	346842.125	2061792.6666666667	0.0	0	0.0	0.0	0.0	0.0	3211513.0555555555	0.0	0	0.0	1926907.8333333333	0	5780723.5	0.0	0	0.0	0.0	0.0	4123585.3333333335	693684.25	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	8247170.666666667	1387368.5	0.0	0.0	-1		
3028	710.5216457849549	9.545716	0	3239955.708333333	3703363.358333333	3712344.9333333336	0	3344589.641666667	3598729.4250000003	3712344.9333333336	0	3751604.9	3237134.0	3524286.3	3930614.64	3261481.688888889	4022364.0	0	3504341.7333333334	3535251.493333333	0	3190728.18	3484411.66	0	3153755.5500000003	3518229.0	4177739.5666666655	3326155.8666666667	3888497.716666667	3246950.3000000003	0	2298717.0	4008794.1	3586568.333333333	3449889.6666666665	4177739.5666666655	3199239.5666666664	3453072.1666666665	4293833.666666667	3483161.766666667	3246950.3000000003	67		
3029	1166.961370602647	9.5633335	0	722579.7666666666	0.0	349581.4166666667	0	456683.975	265895.7916666667	349581.4166666667	0	0.0	381565.44	0.0	419497.7	751458.8888888889	0.0	0	127188.48	590707.9	0	638149.9	714476.1	0	317971.2	0.0	0.0	1127188.3333333333	0.0	699162.8333333334	0	635942.4	0.0	0.0	0.0	0.0	1190793.5	1063583.1666666667	0.0	0.0	699162.8333333334	57		
3030	268.299909386823	9.566692	0	315634.18333333335	0.0	0.0	0	0.0	315634.18333333335	0.0	0	0.0	0.0	0.0	0.0	420845.5777777778	0.0	0	0.0	252507.34666666668	0	757522.04	0.0	0	0.0	0.0	0.0	631268.3666666667	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	1262536.7333333334	0.0	0.0	0.0	175		
3031	1034.0340658661585	9.566692	0	929799.0	0.0	0.0	0	0.0	929799.0	0.0	0	0.0	0.0	0.0	0.0	1239732.0	0.0	0	0.0	743839.2	0	2231517.6	0.0	0	0.0	0.0	0.0	1859598.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	3719196.0	0.0	0.0	0.0	288	3031.0	Ile/Leu-DCA
3032	1168.9763425656722	9.551711	0	70589661.94166668	16212276.866666667	8840703.216666667	0	20725872.058333334	66076066.75	8840703.216666667	0	25480845.44	13658918.8	6539868.16	9687320.28	89892505.73333333	8800170.0	0	15226544.133333333	57751288.2	0	152261201.12	11305343.2	0	28457065.23333333	8586950.0	2044690.2	112722258.65	23837603.73333333	15636716.233333334	0	14046169.566666668	42867960.9	9031217.333333334	8142682.666666667	2044690.2	14377428.0	211067089.3	45448673.333333336	2226534.1333333333	15636716.233333334	57		
3033	1170.9859815499224	9.559737	0	26968822.58333333	5995531.100000001	3150402.0	0	8555815.266666668	24408538.416666668	3150402.0	0	9277664.0	6255636.4	4533315.2	3780482.4	32377164.444444444	3844686.2	0	6688871.866666666	20942771.88	0	51423634.4	7624198.840000001	0	11373673.833333334	5348505.833333333	0.0	42563971.333333336	6642556.366666667	6300804.0	0	6371226.0	16376121.666666666	3141486.333333333	7555525.333333333	0.0	11425436.0	73702506.66666667	13285112.733333334	0.0	6300804.0	135		
3034	1014.0595966159308	9.593666	0	14643320.666666666	5604066.416666667	0.0	0	5604066.416666667	14643320.666666666	0.0	0	602647.6	575712.2	0.0	0.0	26341871.777777776	0.0	0	392786.6	15805123.066666666	0	47415369.2	0.0	0	502206.3333333333	479760.1666666667	0.0	28784435.0	10728372.666666666	0.0	0	0.0	1004412.6666666666	959520.3333333334	0.0	0.0	0.0	57568870.0	21456745.33333333	0.0	0.0	6		
