formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C40H40N4O15	[M + H]+	C40H41N4O15+	Shikimates and Phenylpropanoids	0.288	Nicotinic acid alkaloids	0.119	Pyridine alkaloids	0.119	Benzenoids	0.990	Benzene and substituted derivatives	0.952	Benzoic acids and derivatives	0.887	Hydroxybenzoic acid derivatives	0.758	Salicylamides	0.547	Organic compounds; Phenols; Benzoic acids and derivatives; Benzamides; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Salicylic acid and derivatives; Carboxylic acid derivatives; Hydroxybenzoic acid derivatives; Benzenediols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Salicylamides; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	817.259	506	8.426	847477589705242508	847477270464161780	847477270464161779	1426	
3	C76H102N4O9	[M + H]+	C76H103N4O9+	Fatty acids	0.885	Spingolipids	0.834	Lipopeptides	0.216	Lipids and lipid-like molecules	0.880	Sphingolipids	0.790					Sphingolipids	0.790	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1215.768	508	8.470	847477783318514277	847477270636128264	847477270636128263	1431	
5	C69H109N11O10	[M + H]+	C69H110N11O10+	Amino acids and Peptides	0.964	Oligopeptides	0.998	Lipopeptides	0.848	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.991	Peptides	0.548	Peptides	0.548	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Alpha amino acid amides; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1252.845	508	8.471	847477785625381553	847477270669682700	847477270669682699	1432	
1	C47H91NO8	[M + H]+	C47H92NO8+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.998	Sphingolipids	0.975	Glycosphingolipids	0.982	Neutral glycosphingolipids	0.888	Glycosyl-N-acylsphingosines	0.877	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	798.682	508	8.472	847477580611990947	847477270602573828	847477270602573827	1430	
1	C61H109N11O12	[M + Na]+	C61H109N11NaO12+	Amino acids and Peptides	0.820	Oligopeptides	0.997	Linear peptides	0.538	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.966	Peptides	0.713	Peptides	0.713	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1210.813	509	8.476	847477747666929525	847477270703237136	847477270703237135	1433	
1	C36H71N3O2	[M - H2O + H]+	C36H70N3O+	Fatty acids	0.987	Fatty amides	0.429	Ceramides	0.281	Lipids and lipid-like molecules	0.957	Sphingolipids	0.350	Ceramides	0.570			Ceramides	0.570	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.552	510	8.497	847477783620504206	847477270812289052	847477270812289051	1436	
3	C36H65NO	[M + H]+	C36H66NO+	Fatty acids	0.992	Fatty amides	0.977	N-acyl amines	0.416	Lipids and lipid-like molecules	0.988	Fatty Acyls	0.970	Fatty amides	0.989	N-acyl amines	0.913	N-acyl amines	0.913	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	528.515	510	8.498	847477590120478646	847477270774540312	847477270774540311	1435	
2	C34H69N3O	[M + H]+	C34H70N3O+	Alkaloids	0.375	Pseudoalkaloids (transamidation)	0.157	Steroidal alkaloids	0.297	Lipids and lipid-like molecules	0.945	Steroids and steroid derivatives	0.550					Steroids and steroid derivatives	0.550	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	536.552	510	8.506	847477747910199175	847477270850037792	847477270850037791	1437	
1	C33H64N2O	[M + H3N + H]+	C33H68N3O+	Fatty acids	0.982	Fatty amides	0.599	N-acyl ethanolamines (endocannabinoids)	0.122	Lipids and lipid-like molecules	0.908	Fatty Acyls	0.743	Fatty amides	0.773	N-acyl amines	0.668	N-acyl amines	0.668	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	522.537	510	8.506	847477574052099289	847477270883592228	847477270883592227	1438	
1	C37H73NO	[M + H3N + H]+	C37H77N2O+	Fatty acids	1.000	Fatty amides	0.998	N-acyl amines	0.683	Lipids and lipid-like molecules	0.979	Fatty Acyls	0.976	Fatty amides	0.978	N-acyl amines	0.933	N-acyl amines	0.933	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	565.603	510	8.506	847477574286980317	847477270917146664	847477270917146663	1439	
1	C35H72N4	[M + H3N + H]+	C35H76N5+	Alkaloids	0.931	Ornithine alkaloids	0.075	Polyamines	0.183	Organoheterocyclic compounds	0.973	Azoles	0.515					Azoles	0.515	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azoles; Trialkylamines; Amines; Secondary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	566.607	510	8.506	847477731992815248	847477270988449840	847477270988449839	1441	
1	C32H60O	[M + H3N + H]+	C32H64NO+	Terpenoids	0.877	Diterpenoids	0.202	Prenyl quinone meroterpenoids	0.414	Lipids and lipid-like molecules	0.870	Prenol lipids	0.668					Prenol lipids	0.668	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	478.499	510	8.507	847477577835361633	847477271022004276	847477271022004275	1442	
1	C34H58O	[M + H3N + H]+	C34H62NO+	Terpenoids	0.974	Triterpenoids	0.433	Ursane and Taraxastane triterpenoids	0.065	Lipids and lipid-like molecules	0.968	Prenol lipids	0.832					Prenol lipids	0.832	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	500.481	511	8.508	847477581597652439	847477270954895404	847477270954895403	1440	
2	C64H126N2O2	[M + H]+	C64H127N2O2+	Fatty acids	1.000	Fatty amides	0.910	N-acyl amines	0.721	Lipids and lipid-like molecules	0.992	Fatty Acyls	0.978	Fatty amides	0.982	N-acyl amines	0.949	N-acyl amines	0.949	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	955.990	511	8.512	847477586400130774	847477271093307452	847477271089113147	1444	
1	C39H73NO	[M + H3N + H]+	C39H77N2O+	Fatty acids	0.997	Fatty amides	0.990	N-acyl amines	0.668	Lipids and lipid-like molecules	0.978	Fatty Acyls	0.912	Fatty amides	0.968	N-acyl amines	0.904	N-acyl amines	0.904	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	589.603	511	8.517	847477582419736096	847477271193970760	847477271193970759	1447	
1	C28H54N4O10	[M + H3N + H]+	C28H58N5O10+	Fatty acids	0.529	Oligopeptides	0.456	Aminoglycosides	0.285	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.957	Amino acids, peptides, and analogues	0.784	Amino acids and derivatives	0.770	Amino acids and derivatives	0.770	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	624.418	511	8.524	847477604444027418	847477271550486640	847477271546292335	1457	
1	C40H56O2	[M + K]+	C40H56KO2+	Terpenoids	0.737	Carotenoids (C40)	0.244	Cannabinoids	0.063	Benzenoids	0.996	Benzene and substituted derivatives	0.865	Phenylpropanes	0.837			Phenylpropanes	0.837	Organic compounds; Phenols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	607.392	512	8.527	847477602564979154	847477271303022676	847477271303022675	1450	
2	C34H52N4O5S	[M + H]+	C34H53N4O5S+	Amino acids and Peptides	0.782	Oligopeptides	0.992	Depsipeptides	0.387	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.981	Amino acids, peptides, and analogues	0.771	Amino acids and derivatives	0.746	Alpha amino acids and derivatives	0.671	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	629.374	512	8.530	847477582897886780	847477271374325852	847477271374325851	1452	
1	C38H49N5O2	[M + H3N + H]+	C38H53N6O2+	Alkaloids	0.664	Proline alkaloids	0.163	Pyrrole alkaloids	0.165	Benzenoids	0.963	Benzene and substituted derivatives	0.770	Phenylpropanes	0.694			Phenylpropanes	0.694	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	625.421	512	8.531	847477613600193421	847477271512737900	847477271512737899	1456	
1	C34H60O	[M + H3N + H]+	C34H64NO+	Terpenoids	0.846	Fatty Acids and Conjugates	0.136	Prenyl quinone meroterpenoids	0.390	Lipids and lipid-like molecules	0.955	Fatty Acyls	0.635	Fatty alcohols	0.553			Fatty alcohols	0.553	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.499	512	8.531	847477733368546982	847477271441434724	847477271441434723	1454	
1	C30H58N4O10	[M + H3N + H]+	C30H62N5O10+	Amino acids and Peptides	0.660	Oligopeptides	0.711	Pyrimidine nucleosides	0.509	Organic acids and derivatives	0.987	Carboxylic acids and derivatives	0.950	Amino acids, peptides, and analogues	0.690	Amino acids and derivatives	0.671	Alpha amino acids and derivatives	0.594	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	652.452	512	8.536	847477600589461864	847477271613401208	847477271613401207	1459	
5	C39H57FN4O4	[M + H]+	C39H58FN4O4+	Alkaloids	0.591	Oligopeptides	0.376	Steroidal alkaloids	0.064	Organic acids and derivatives	0.981	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.934	Amino acids and derivatives	0.930	Alpha amino acids and derivatives	0.645	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Organofluorides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	665.444	514	8.566	847477637969100318	847477271818922128	847477271818922127	1465	
